Image,Object ID,Object type,Name,Classification,Parent,ROI,Centroid X,Centroid Y,Distance in um to nearest Cell,Area,Perimeter
CBPM03Lc_Sec12_CCK_merged.tif,ec1bdaf0-aeac-4e85-aeca-424ecee9ebbd,Annotation,Cell24,Cell,Root object (Image),Polygon,341.61,459.55,3.0796,29.69,19.98
CBPM03Lc_Sec12_CCK_merged.tif,75ac9dbe-8ede-4641-8d23-1ac8039293ac,Annotation,Cell82,Cell,Root object (Image),Polygon,399.44,461.42,6.1416,68.88,30.67
CBPM03Lc_Sec12_CCK_merged.tif,b50196e3-8ede-4de2-86b0-67f99cded62f,Annotation,Cell89,Cell,Root object (Image),Polygon,361.07,460.7,0.9922,46.48,26.57
CBPM03Lc_Sec12_CCK_merged.tif,d926603f-ebc7-446b-8748-0894d7d0e784,Annotation,Cell75,Cell,Root object (Image),Polygon,344.95,466.88,3.1843,33.21,22.87
CBPM03Lc_Sec12_CCK_merged.tif,892d6383-31b7-4358-bbfb-c630d3d0067a,Annotation,Cell27,Cell,Root object (Image),Polygon,300.86,473.32,7.6075,25.52,19.79
CBPM03Lc_Sec12_CCK_merged.tif,8b28110e-75de-4d44-8272-d68acad9ac74,Annotation,Cell45,Cell,Root object (Image),Polygon,440.12,475.68,5.7858,15.84,14.55
CBPM03Lc_Sec12_CCK_merged.tif,8daa70ae-35c1-4cf0-a513-3ed9af58b12f,Annotation,Cell58,Cell,Root object (Image),Polygon,325.36,479.11,4.8729,68.19,30.1
CBPM03Lc_Sec12_CCK_merged.tif,28043d43-b654-47d2-8bd2-7f40cd8d4f30,Annotation,Cell30,Cell,Root object (Image),Polygon,451.3,478.13,5.8627,30.35,20.1
CBPM03Lc_Sec12_CCK_merged.tif,74ad912e-c6f9-42be-97c4-946343a60653,Annotation,Cell67,Cell,Root object (Image),Polygon,414.58,479.14,1.42,35.22,21.98
CBPM03Lc_Sec12_CCK_merged.tif,30a0ea54-932c-4059-8610-25c5d88dda43,Annotation,Cell25,Cell,Root object (Image),Polygon,338.32,481.69,4.81,33.33,21.14
CBPM03Lc_Sec12_CCK_merged.tif,ade974a6-7678-4735-9d4a-cbc74fde9294,Annotation,Cell12,Cell,Root object (Image),Polygon,381.05,480.84,5.0652,20.57,17.35
CBPM03Lc_Sec12_CCK_merged.tif,c22d43c5-92b7-42a9-be5f-5df3fd0b80ea,Annotation,Cell87,Cell,Root object (Image),Polygon,421.83,482.74,1.3651,47.72,26.22
CBPM03Lc_Sec12_CCK_merged.tif,d96dcd6e-8a3f-4544-ac9c-cb6a55631cc8,Annotation,Cell59,Cell,Root object (Image),Polygon,309.55,485.64,1.2025,40.23,30.38
CBPM03Lc_Sec12_CCK_merged.tif,5bcc85e7-32f1-4d12-8aae-bc093827f420,Annotation,Cell55,Cell,Root object (Image),Polygon,433.64,485.84,4.3183,32.95,20.97
CBPM03Lc_Sec12_CCK_merged.tif,9cdf0baf-59e2-42e1-b279-688826ff8aff,Annotation,Cell15,Cell,Root object (Image),Polygon,306.47,490.56,0.9772,14.73,15.86
CBPM03Lc_Sec12_CCK_merged.tif,e47e91fc-5844-45d7-bf14-e9b0080d7f05,Annotation,Cell62,Cell,Root object (Image),Polygon,379.54,490.37,5.2319,20.93,19.07
CBPM03Lc_Sec12_CCK_merged.tif,76478d45-661e-4cae-89cf-db261c9088e2,Annotation,Cell47,Cell,Root object (Image),Polygon,338,313.88,3.9004,65.05,29.93
CBPM03Lc_Sec12_CCK_merged.tif,4170b3df-9394-475a-a8e1-641dc723fb75,Annotation,Cell37,Cell,Root object (Image),Polygon,449.89,415.57,9.8094,62.67,29.41
CBPM03Lc_Sec12_CCK_merged.tif,6fa0da8f-87fb-48ef-aec1-40fd80308846,Annotation,Cell61,Cell,Root object (Image),Polygon,431.32,408.12,0.6272,43.04,24.59
CBPM03Lc_Sec12_CCK_merged.tif,0d024be1-73ed-4a85-9e90-a7388f39b453,Annotation,Cell7,Cell,Root object (Image),Polygon,391.99,403.84,1.5323,4.226,7.954
CBPM03Lc_Sec12_CCK_merged.tif,3e0ce67e-6c3f-4319-a098-23e4197f1033,Annotation,Cell14,Cell,Root object (Image),Polygon,337.94,385.35,3.0133,72.84,31.97
CBPM03Lc_Sec12_CCK_merged.tif,fad6ea2e-df08-4071-9b94-228a1b7a992d,Annotation,Cell60,Cell,Root object (Image),Polygon,417.88,342.76,0,21.53,18.28
CBPM03Lc_Sec12_CCK_merged.tif,1876251f-d1d7-41a3-bb73-d41d2e323604,Annotation,Cell84,Cell,Root object (Image),Polygon,420.74,345.45,0,24.68,19.36
CBPM03Lc_Sec12_CCK_merged.tif,8e3a0b98-b70a-4f1c-b03a-699cb318a229,Annotation,Cell11,Cell,Root object (Image),Polygon,431.94,337.39,0,39.73,25.13
CBPM03Lc_Sec12_CCK_merged.tif,77fd67b2-8c56-4fcc-a70e-c060e64baac8,Annotation,Cell28,Cell,Root object (Image),Polygon,437.79,337.26,0.0651,16.89,16.24
CBPM03Lc_Sec13_PV_merged.tif,72267bee-c67b-416e-adf2-833064dffae0,Annotation,ROI,,Root object (Image),Rectangle,358.73,396.2,0,37066.9,770.12
CBPM03Lc_Sec13_PV_merged.tif,74be1189-e27c-437f-a43d-09408d64bf34,Annotation,Cell63,Cell,Root object (Image),Polygon,328.58,305.54,0.5093,33.17,21.41
CBPM03Lc_Sec13_PV_merged.tif,c291912a-a1fd-4e64-8d2d-a960b33271ac,Annotation,Cell34,Cell,Root object (Image),Polygon,320.06,306.88,0.8044,55.19,27.3
CBPM03Lc_Sec13_PV_merged.tif,ef5f8c04-1b79-4a54-a47f-50ae3b89a49c,Annotation,Cell36,Cell,Root object (Image),Polygon,420.9,305.86,16.9597,17.6,15.86
CBPM03Lc_Sec13_PV_merged.tif,be86380b-f3f4-49f4-9876-0dedc65dd86c,Annotation,Cell58,Cell,Root object (Image),Polygon,337.84,314.58,3.0151,65.72,29.28
CBPM03Lc_Sec13_PV_merged.tif,2f639402-e897-40de-a899-3d7c8f9f0665,Annotation,Cell81,Cell,Root object (Image),Polygon,397.78,314.13,7.1538,48.1,26.12
CBPM03Lc_Sec13_PV_merged.tif,9d40ee19-556b-49f1-a7cd-cce4b4d4a35a,Annotation,Cell47,Cell,Root object (Image),Polygon,369.53,316.25,3.6439,18.84,15.78
CBPM03Lc_Sec13_PV_merged.tif,8de010c7-3323-44fd-8dc4-a633610c370b,Annotation,Cell24,Cell,Root object (Image),Polygon,359.5,317.52,3.588,42.02,23.51
CBPM03Lc_Sec13_PV_merged.tif,a7a37f8e-bb80-4b78-91f8-a0772c1448a4,Annotation,Cell85,Cell,Root object (Image),Polygon,381.53,316.58,6.2725,28.15,20.07
CBPM03Lc_Sec13_PV_merged.tif,19d76001-05a4-4012-a19a-38ab66e6c88b,Annotation,Cell4,Cell,Root object (Image),Polygon,276.77,318.22,9.5389,21.29,16.69
CBPM03Lc_Sec13_PV_merged.tif,f824f574-c5e1-4429-985f-7e80be3ceb99,Annotation,Cell62,Cell,Root object (Image),Polygon,327.21,318.74,3.2199,23.19,17.81
CBPM03Lc_Sec13_PV_merged.tif,7449fb67-49f5-46c0-939d-1f5b4ba23b02,Annotation,Cell33,Cell,Root object (Image),Polygon,289.27,327.03,9.5705,47.75,25.33
CBPM03Lc_Sec13_PV_merged.tif,b863314e-ebcc-4b5a-bad3-b0d47b69efcc,Annotation,Cell45,Cell,Root object (Image),Polygon,393.15,327.96,7.1816,20.41,17.52
CBPM03Lc_Sec13_PV_merged.tif,e223567d-d8f1-4278-94b0-9857901aabbc,Annotation,Cell19,Cell,Root object (Image),Polygon,414.85,329.68,7.0935,23.15,18.16
CBPM03Lc_Sec13_PV_merged.tif,0b6a750e-6545-4c64-9aae-c3a7b7a074ca,Annotation,Cell64,Cell,Root object (Image),Polygon,311.17,331.3,10.1641,30.66,20.82
CBPM03Lc_Sec13_PV_merged.tif,1a4f4b4c-02f6-486d-956a-23308601586e,Annotation,Cell52,Cell,Root object (Image),Polygon,344.25,335.65,3.5048,22.96,17.59
CBPM03Lc_Sec13_PV_merged.tif,f7bead1b-d96c-4090-8252-89e5228601bf,Annotation,Cell1,Cell,Root object (Image),Polygon,325.72,341.45,6.0956,62.05,28.96
CBPM03Lc_Sec13_PV_merged.tif,bc41984a-2df5-4a05-8794-8d8de280dd77,Annotation,Cell74,Cell,Root object (Image),Polygon,410.89,341.93,1.3934,23.74,17.98
CBPM03Lc_Sec13_PV_merged.tif,2ec07cb3-abdc-4097-8ef4-d89ec6851ffe,Annotation,Cell83,Cell,Root object (Image),Polygon,366.39,343.29,5.9872,37.87,22.89
CBPM03Lc_Sec13_PV_merged.tif,1191524c-c995-44fd-982e-8979651cf204,Annotation,Cell54,Cell,Root object (Image),Polygon,273.69,344.77,6.2704,63.09,29.02
CBPM03Lc_Sec13_PV_merged.tif,75f71c90-9577-4ec0-ab57-ff93b63b4c52,Annotation,Cell82,Cell,Root object (Image),Polygon,339.34,343.09,3.5865,21.4,17.1
CBPM03Lc_Sec13_PV_merged.tif,cf240018-8a15-4567-8177-90278a62ce15,Annotation,Cell40,Cell,Root object (Image),Polygon,292.35,345.38,11.0996,21.44,16.9
CBPM03Lc_Sec13_PV_merged.tif,64b8d939-7930-4e88-97b0-17bd445313e5,Annotation,Cell86,Cell,Root object (Image),Polygon,375.8,350.87,6.1184,20.54,17.38
CBPM03Lc_Sec13_PV_merged.tif,87494319-e458-418e-a8df-f98aaba840e2,Annotation,Cell25,Cell,Root object (Image),Polygon,411.56,353.37,3.935,48.6,25.83
CBPM03Lc_Sec13_PV_merged.tif,1cb37dbf-ac3d-4d89-84e1-be977e213c5e,Annotation,Cell17,Cell,Root object (Image),Polygon,276.86,357.06,6.2525,24.58,18.94
CBPM03Lc_Sec13_PV_merged.tif,4e8a02ee-30a6-4bd4-8542-7ede7b8ca9dc,Annotation,Cell69,Cell,Root object (Image),Polygon,316.74,357.75,11.8405,17.85,15.46
CBPM03Lc_Sec13_PV_merged.tif,6a5136b4-6a4d-44ed-9224-ed11b8168ae0,Annotation,Cell59,Cell,Root object (Image),Polygon,395.25,357.64,2.4381,36.5,22.68
CBPM03Lc_Sec13_PV_merged.tif,94401fd7-5656-4bc2-b3d4-35cb0b205820,Annotation,Cell12,Cell,Root object (Image),Polygon,299.25,364.84,12.1916,47.56,25.23
CBPM03Lc_Sec13_PV_merged.tif,6699fb23-fa84-4636-b276-d16d19575198,Annotation,Cell50,Cell,Root object (Image),Polygon,392.6,366.25,2.7081,54.05,27.87
CBPM03Lc_Sec13_PV_merged.tif,b068fd7d-4175-402b-b79c-8ac188d61585,Annotation,Cell68,Cell,Root object (Image),Polygon,269.98,368.88,8.8024,18.17,15.55
CBPM03Lc_Sec13_PV_merged.tif,cc921f3a-0d7f-4720-b067-140aebe8d96e,Annotation,Cell91,Cell,Root object (Image),Polygon,323.18,374.29,9.5567,50.87,26.6
CBPM03Lc_Sec13_PV_merged.tif,06dd4ac7-15bb-40e5-8144-e8bb3d0f5b07,Annotation,Cell14,Cell,Root object (Image),Polygon,348.42,374.86,5.7451,32.37,20.85
CBPM03Lc_Sec13_PV_merged.tif,d37ea4de-89c6-4b66-bb73-73ee95a30d8f,Annotation,Cell29,Cell,Root object (Image),Polygon,396.92,374.58,3.6026,27.05,19.86
CBPM03Lc_Sec13_PV_merged.tif,ab44473f-7e43-4775-93fe-924a73293c27,Annotation,Cell87,Cell,Root object (Image),Polygon,431.97,376.5,19.7925,16.37,15.81
CBPM03Lc_Sec13_PV_merged.tif,8b253b2e-d201-4299-b56b-21081be11928,Annotation,Cell8,Cell,Root object (Image),Polygon,379.69,381.12,7.8162,45.31,24.94
CBPM03Lc_Sec13_PV_merged.tif,e06835ea-40c2-46cd-bc66-20c591bc01ab,Annotation,Cell20,Cell,Root object (Image),Polygon,338.31,385.05,3.0894,72.83,32.27
CBPM03Lc_Sec13_PV_merged.tif,5b4d2a3c-7e51-41fa-ab6c-6fbced2b13fa,Annotation,Cell60,Cell,Root object (Image),Polygon,286.43,385.12,16.7318,34.01,21.86
CBPM03Lc_Sec13_PV_merged.tif,b378afe8-6c9e-461c-989d-70fcf8e03e5f,Annotation,Cell88,Cell,Root object (Image),Polygon,394.03,385.49,5.1169,32.05,21.36
CBPM03Lc_Sec13_PV_merged.tif,0b04e872-9e5d-4b79-b0a3-a0a8be8bac3e,Annotation,Cell72,Cell,Root object (Image),Polygon,350.39,390.74,3.0403,66.1,30.37
CBPM03Lc_Sec13_PV_merged.tif,ef166c69-01a6-4fb7-bc62-510a78e28e51,Annotation,Cell55,Cell,Root object (Image),Polygon,322.83,397.11,11.2912,32.19,20.89
CBPM03Lc_Sec13_PV_merged.tif,4a24be0e-4d6f-437d-87c7-1ade2f241b53,Annotation,Cell16,Cell,Root object (Image),Polygon,377.65,400.34,1.6024,35.79,25.82
CBPM03Lc_Sec13_PV_merged.tif,cd58e3e9-8992-40a7-93b6-feed000d8a37,Annotation,Cell11,Cell,Root object (Image),Polygon,437.12,402.51,1.045,47.14,25.34
CBPM03Lc_Sec13_PV_merged.tif,cf6b6d6d-75b6-4362-b0f7-c20a1f48b81e,Annotation,Cell6,Cell,Root object (Image),Polygon,349.81,403.38,2.3212,65.7,31.97
CBPM03Lc_Sec13_PV_merged.tif,862adf16-609a-4566-8c3f-5cfb34e98bb5,Annotation,Cell76,Cell,Root object (Image),Polygon,395.16,405.35,1.2032,22.17,17.33
CBPM03Lc_Sec13_PV_merged.tif,17015953-2e2e-4b6b-9611-7b5d6d16c5b6,Annotation,Cell84,Cell,Root object (Image),Polygon,372.96,407.61,1.6033,47.91,25.56
CBPM03Lc_Sec13_PV_merged.tif,29cec8d0-bd24-4ad9-954e-752eb668ddc6,Annotation,Cell21,Cell,Root object (Image),Polygon,431.05,407.96,0.9652,47.03,26.01
CBPM03Lc_Sec13_PV_merged.tif,f94a5fa9-12ea-43c1-bb3e-3dfa4892b084,Annotation,Cell70,Cell,Root object (Image),Polygon,355.09,410.16,2.0706,23.76,19.42
CBPM03Lc_Sec13_PV_merged.tif,a48abfd3-93a9-4afd-b5b6-9b8ef80a0b92,Annotation,Cell28,Cell,Root object (Image),Polygon,397.02,413.59,1.3794,55.73,28.55
CBPM03Lc_Sec13_PV_merged.tif,6f6d2366-09a1-436b-a751-48eebcdf77cb,Annotation,Cell80,Cell,Root object (Image),Polygon,334.77,413.23,3.6296,26.16,18.71
CBPM03Lc_Sec13_PV_merged.tif,df7c6591-11e4-4308-a8d3-e07bbcb5ce2a,Annotation,Cell90,Cell,Root object (Image),Polygon,450.42,415.58,9.7499,68.34,32.01
CBPM03Lc_Sec13_PV_merged.tif,1bc8eef2-b2b1-4c4d-95c8-85c79ca9e235,Annotation,Cell77,Cell,Root object (Image),Polygon,349.92,416.74,1.4436,30.86,20.19
CBPM03Lc_Sec13_PV_merged.tif,79088ce9-5f6b-4072-a772-e31dcfdd4ff2,Annotation,Cell48,Cell,Root object (Image),Polygon,367.65,418.45,5.4162,39.32,23.42
CBPM03Lc_Sec13_PV_merged.tif,acad9b33-c7a7-4e28-ac7e-74f5e81adddb,Annotation,Cell7,Cell,Root object (Image),Polygon,342.42,419.05,1.3234,30.94,20.7
CBPM03Lc_Sec13_PV_merged.tif,310cff67-9001-4529-871d-862abd4a1205,Annotation,Cell27,Cell,Root object (Image),Polygon,282.11,425.59,4.8954,80.03,33.93
CBPM03Lc_Sec13_PV_merged.tif,3b3eded6-727d-4f3e-a5a6-e29381502765,Annotation,Cell42,Cell,Root object (Image),Polygon,429.27,429.01,6.6502,31.85,23.06
CBPM03Lc_Sec13_PV_merged.tif,0398abc1-0d22-45f0-983c-42732637e2d3,Annotation,Cell39,Cell,Root object (Image),Polygon,325.88,430.3,3.9281,48.29,25.98
CBPM03Lc_Sec13_PV_merged.tif,13d87620-5aa1-4cd4-b138-ab102eb51982,Annotation,Cell41,Cell,Root object (Image),Polygon,314.29,429.52,4.1849,20.35,16.32
CBPM03Lc_Sec13_PV_merged.tif,d34429c9-19cb-4202-8203-fd456f757219,Annotation,Cell79,Cell,Root object (Image),Polygon,408.26,433.51,10.6822,59.45,30.04
CBPM03Lc_Sec13_PV_merged.tif,9c3fec23-f28a-4be8-b303-72542989e766,Annotation,Cell43,Cell,Root object (Image),Polygon,268.82,433.5,5.0324,30.52,21.44
CBPM03Lc_Sec13_PV_merged.tif,2299ff10-3c07-4c59-afab-5d8595034346,Annotation,Cell35,Cell,Root object (Image),Polygon,289.75,435.71,0.5996,45.77,25.41
CBPM03Lc_Sec13_PV_merged.tif,d462d522-863d-43a6-bb4a-312fa01562d6,Annotation,Cell22,Cell,Root object (Image),Polygon,355.36,435.36,13.3498,36.49,22.68
CBPM03Lc_Sec13_PV_merged.tif,08a35ae7-d4de-40e1-a342-d4c1a2c9063f,Annotation,Cell5,Cell,Root object (Image),Polygon,324.65,440.6,1.8115,42.26,27.99
CBPM03Lc_Sec13_PV_merged.tif,cc8ca7d9-abeb-4594-800c-59e46cec8ce5,Annotation,Cell71,Cell,Root object (Image),Polygon,283.46,441.78,0.6719,59.42,29.43
CBPM03Lc_Sec13_PV_merged.tif,1dc61ab7-1751-485e-b395-103a5b690308,Annotation,Cell13,Cell,Root object (Image),Polygon,301.16,442.82,1.2586,29.98,23.66
CBPM03Lc_Sec13_PV_merged.tif,13e8cde6-7822-4015-b3ef-553dc8c4d8d6,Annotation,Cell46,Cell,Root object (Image),Polygon,428.25,442.52,6.5061,27.16,21.23
CBPM03Lc_Sec13_PV_merged.tif,02b202b8-278d-40b8-9e56-36d15ed35227,Annotation,Cell31,Cell,Root object (Image),Polygon,318.76,447.14,1.7657,52.08,28.64
CBPM03Lc_Sec13_PV_merged.tif,4001c4b9-c32c-4c7a-a448-4eff4b500ebd,Annotation,Cell30,Cell,Root object (Image),Polygon,388.55,447.36,1.1195,40.3,27.81
CBPM03Lc_Sec13_PV_merged.tif,1f80fc5a-e9c1-4407-83d0-66e5b1213e4a,Annotation,Cell26,Cell,Root object (Image),Polygon,397.4,448.01,0.9265,17.85,15.45
CBPM03Lc_Sec13_PV_merged.tif,eabb5279-7d39-4cee-b816-8d46b5b2f35f,Annotation,Cell65,Cell,Root object (Image),Polygon,299.58,449.9,1.1407,37.97,23.81
CBPM03Lc_Sec13_PV_merged.tif,daaa2a44-515f-4490-848d-d722c227d6ac,Annotation,Cell15,Cell,Root object (Image),Polygon,330.43,450.35,4.7664,17.22,15.25
CBPM03Lc_Sec13_PV_merged.tif,1b8a525f-0aa9-4abc-9e9a-db62030fefb3,Annotation,Cell75,Cell,Root object (Image),Polygon,362.03,458.46,3.1716,72.43,34.86
CBPM03Lc_Sec13_PV_merged.tif,2f34643a-f1b6-4d06-bb46-745ed17ff462,Annotation,Cell78,Cell,Root object (Image),Polygon,374.8,455.73,3.2654,37.35,25.07
CBPM03Lc_Sec13_PV_merged.tif,3725e7a1-8985-4ef2-8535-9da4502dff53,Annotation,Cell32,Cell,Root object (Image),Polygon,341.85,459.24,2.3339,30.53,20.09
CBPM03Lc_Sec13_PV_merged.tif,e63d5d41-6782-4399-b8c5-41b73f6a39cc,Annotation,Cell23,Cell,Root object (Image),Polygon,399.6,460.99,6.1119,63.66,29.86
CBPM03Lc_Sec13_PV_merged.tif,4a67006b-9680-4668-9656-755e328aff54,Annotation,Cell18,Cell,Root object (Image),Polygon,344.89,466.05,2.4239,32.77,22.78
CBPM03Lc_Sec13_PV_merged.tif,5efc68d1-7f4a-41c7-b99d-ffae7952d3fe,Annotation,Cell2,Cell,Root object (Image),Polygon,300.5,472.53,8.3458,24.87,18.3
CBPM03Lc_Sec13_PV_merged.tif,dd081b36-397d-4484-814a-95677bac7119,Annotation,Cell66,Cell,Root object (Image),Polygon,439.85,475.17,5.8687,18.61,15.85
CBPM03Lc_Sec13_PV_merged.tif,5b6ee6d5-b0bf-425f-8b24-d2b750149e93,Annotation,Cell67,Cell,Root object (Image),Polygon,451.1,477.39,5.9772,34.21,21.92
CBPM03Lc_Sec13_PV_merged.tif,5981f6ed-c5a9-4b96-bc78-ded182425836,Annotation,Cell61,Cell,Root object (Image),Polygon,325.62,478.64,5.4329,64.27,28.94
CBPM03Lc_Sec13_PV_merged.tif,75b5258e-f7e2-4480-84a6-1f2dac5d95a7,Annotation,Cell57,Cell,Root object (Image),Polygon,415.14,478.1,1.3434,36.98,22.51
CBPM03Lc_Sec13_PV_merged.tif,6e6c2193-cb81-4648-b6ae-9e7f0b93a376,Annotation,Cell44,Cell,Root object (Image),Polygon,338.62,481.12,5.2206,26.89,18.83
CBPM03Lc_Sec13_PV_merged.tif,b5130f68-c348-4e05-94e6-3e058410a1c9,Annotation,Cell49,Cell,Root object (Image),Polygon,381.75,480.68,4.9049,19.27,16.62
CBPM03Lc_Sec13_PV_merged.tif,712592df-6868-4a58-8e13-0c51f3ddc4ad,Annotation,Cell89,Cell,Root object (Image),Polygon,422.15,482.31,1.4182,39.77,25.5
CBPM03Lc_Sec13_PV_merged.tif,70d19c7b-1103-42fb-8c20-80e76d19ca52,Annotation,Cell53,Cell,Root object (Image),Polygon,309.53,485.68,1.1403,55.13,33.85
CBPM03Lc_Sec13_PV_merged.tif,192cb6af-26e5-43c6-a264-8e789ab344eb,Annotation,Cell37,Cell,Root object (Image),Polygon,433.53,485.29,4.7022,30.39,20.25
CBPM03Lc_Sec13_PV_merged.tif,c2ab6e21-67b1-4e53-9291-ec5bfcec910e,Annotation,Cell38,Cell,Root object (Image),Polygon,379.59,490.15,5.034,25.21,20.01
CBPM03Lc_Sec13_PV_merged.tif,89997d80-09e0-470c-a84e-f106b7faccf4,Annotation,Cell10,Cell,Root object (Image),Polygon,306.08,490.66,1.1881,15.53,17.03
CBPM03Lc_Sec13_PV_merged.tif,706ffe1a-f254-4c6b-8fb5-631e2fd15dae,Annotation,Cell3,Cell,Root object (Image),Polygon,431.81,337.74,0,40.25,24.3
CBPM03Lc_Sec13_PV_merged.tif,d2a6711c-ab94-468c-808a-971db486788d,Annotation,Cell73,Cell,Root object (Image),Polygon,437.57,337.21,0.0512,17.5,17.43
CBPM03Lc_Sec13_PV_merged.tif,77b4a3cb-bd78-404a-88a9-64a6212637eb,Annotation,Cell56,Cell,Root object (Image),Polygon,417.61,343.14,0,23.41,19.12
CBPM03Lc_Sec13_PV_merged.tif,bdbfe9c2-d11b-45bd-91cd-b5f2b24634ef,Annotation,Cell9,Cell,Root object (Image),Polygon,420.71,345.59,0,21.91,18.37
